,Global_active_power,Global_reactive_power,Voltage,Global_intensity,date_time,meterings
13428,0.176,0.0,242.52,0.8,2010-09-15 04:45:00,1.0
13429,2.756,0.488,236.97,11.8,2009-12-29 09:44:00,20.0
13430,0.286,0.212,239.06,1.4,2008-07-07 13:38:00,2.0
13431,2.63,0.122,242.13,10.8,2010-05-11 07:27:00,20.0
13432,0.3,0.148,239.92,1.4,2008-05-22 04:04:00,3.0
13433,0.096,0.0,239.99,0.4,2008-08-17 14:02:00,1.0
13434,0.312,0.204,239.72,1.6,2008-02-08 05:40:00,1.0
13435,0.306,0.232,240.35,1.6,2009-12-09 06:15:00,2.0
13436,1.448,0.0,236.78,6.2,2007-10-12 09:39:00,17.0
13437,1.738,0.182,237.07,7.4,2008-02-19 18:46:00,0.0
13438,0.46,0.206,240.46,2.2,2009-05-04 05:48:00,0.0
13439,5.1,0.292,234.51,21.6,2009-11-21 18:31:00,56.0
13440,1.578,0.312,241.2,6.8,2008-05-14 17:53:00,23.0
13441,2.52,0.182,242.18,10.4,2009-12-23 18:48:00,18.0
13442,2.586,0.0,237.13,11.2,2009-09-22 06:38:00,1.0
13443,1.39,0.0,238.23,5.8,2007-09-20 06:35:00,16.0
13444,0.304,0.0,243.65,1.2,2007-10-11 02:30:00,0.0
13445,0.304,0.09,245.58,1.2,2010-05-04 00:13:00,3.0
13446,0.34,0.134,244.85,1.4,2007-02-04 04:39:00,0.0
13447,1.322,0.0,231.0,5.6,2007-05-15 09:10:00,16.0
13448,0.416,0.158,243.98,1.8,2010-11-13 03:23:00,0.0
13449,0.35,0.202,242.46,1.6,2010-08-23 06:56:00,1.0
13450,0.298,0.0,242.19,1.2,2007-11-17 07:35:00,0.0
13451,0.274,0.0,243.41,1.0,2008-10-31 03:24:00,0.0
13452,0.442,0.21,240.47,2.0,2007-11-10 15:25:00,1.0
13453,3.104,0.174,237.29,13.0,2010-07-11 09:39:00,18.0
13454,0.24,0.096,241.12,1.0,2009-07-16 13:48:00,1.0
13455,0.336,0.058,242.09,1.4,2010-10-21 17:49:00,0.0
13456,1.394,0.19,238.56,5.8,2010-05-25 11:14:00,18.0
13457,3.576,0.204,242.57,14.8,2008-09-30 22:39:00,40.0
13458,1.902,0.132,236.22,8.0,2007-09-10 17:20:00,21.0
13459,0.342,0.206,242.13,1.6,2009-08-07 05:53:00,2.0
13460,0.366,0.162,231.13,1.6,2007-05-24 10:37:00,2.0
13461,1.758,0.406,237.58,7.6,2010-07-21 07:52:00,23.0
13462,0.274,0.09,240.92,1.2,2010-04-09 06:09:00,1.0
13463,1.402,0.084,233.53,6.0,2007-05-19 23:49:00,17.0
13464,0.254,0.064,241.5,1.0,2010-08-23 01:31:00,0.0
13465,0.3,0.112,241.12,1.2,2009-06-22 18:37:00,0.0
13466,2.638,0.14,234.59,11.2,2007-01-14 19:59:00,17.0
13467,0.45,0.214,240.5,2.0,2008-07-24 05:02:00,0.0
13468,5.948,0.358,232.53,25.6,2009-12-04 20:56:00,60.0
13469,0.382,0.0,243.08,1.6,2009-03-23 01:21:00,0.0
13470,0.3,0.07,244.0,1.2,2009-11-21 05:30:00,1.0
13471,2.602,0.398,238.91,11.0,2009-02-10 20:45:00,29.0
13472,0.22,0.0,242.6,0.8,2007-03-03 23:23:00,0.0
13473,0.37,0.246,244.7,1.8,2009-10-07 12:56:00,2.0
13474,2.71,0.256,239.99,11.4,2008-08-10 21:32:00,6.0
13476,0.336,0.286,242.97,1.8,2009-11-08 17:16:00,2.0
13477,0.204,0.0,239.97,0.8,2007-09-27 14:41:00,0.0
13478,0.406,0.238,248.04,1.8,2009-12-17 02:06:00,2.0
13479,0.304,0.212,241.22,1.4,2010-07-08 04:23:00,3.0
13480,0.204,0.0,244.13,0.8,2008-05-21 23:57:00,0.0
13481,0.25,0.084,243.77,1.0,2010-10-07 07:57:00,2.0
13482,0.392,0.12,239.25,1.8,2007-04-20 14:08:00,0.0
13483,0.342,0.124,245.73,1.4,2009-02-26 03:23:00,0.0
13484,0.22,0.0,243.1,1.0,2008-01-24 03:54:00,0.0
13485,0.104,0.0,241.58,0.4,2007-08-19 11:40:00,0.0
13486,0.292,0.114,241.74,1.2,2009-06-09 17:51:00,1.0
13487,3.12,0.182,239.44,13.0,2008-09-20 07:37:00,19.0
13488,1.09,0.202,236.99,4.6,2007-06-05 06:48:00,1.0
13489,0.55,0.304,245.35,2.6,2010-08-10 22:56:00,2.0
13490,0.94,0.274,240.76,4.0,2009-08-24 09:48:00,13.0
13491,0.294,0.072,246.37,1.2,2009-01-28 05:05:00,0.0
13492,1.926,0.246,240.61,8.0,2008-09-27 23:18:00,0.0
13493,1.354,0.682,243.12,6.6,2009-06-11 15:54:00,0.0
13494,1.378,0.074,240.06,5.6,2010-11-26 13:51:00,18.0
13495,1.354,0.198,237.35,5.6,2008-07-21 09:38:00,18.0
13496,0.118,0.0,232.53,0.6,2007-07-19 11:40:00,0.0
13497,0.648,0.276,243.26,2.8,2010-10-20 14:49:00,2.0
13498,0.366,0.108,249.44,1.6,2010-05-11 02:45:00,2.0
13499,1.458,0.162,243.0,6.0,2009-04-22 14:12:00,18.0
13500,3.824,0.308,236.48,16.2,2007-08-09 16:35:00,54.0
13501,0.254,0.13,243.21,1.2,2008-06-18 16:00:00,0.0
13502,1.708,0.214,242.87,7.0,2008-10-11 23:10:00,0.0
13503,1.692,0.312,240.27,7.2,2010-06-23 22:35:00,2.0
13504,2.644,0.268,239.1,11.0,2007-08-20 18:42:00,37.0
13505,1.572,0.338,244.05,6.6,2008-06-03 04:23:00,1.0
13506,1.706,0.094,242.62,7.0,2009-01-28 10:24:00,18.0
13507,0.124,0.0,235.35,0.6,2007-07-25 17:27:00,0.0
13508,1.362,0.0,244.2,5.6,2008-04-13 13:38:00,19.0
13509,2.126,0.054,239.42,8.8,2009-06-10 20:51:00,0.0
13510,0.256,0.0,245.16,1.0,2008-11-04 14:06:00,0.0
13511,0.328,0.048,243.34,1.6,2008-01-28 04:28:00,0.0
13513,0.46,0.24,243.51,2.2,2010-11-03 02:53:00,1.0
13514,0.338,0.144,241.88,1.6,2007-01-19 00:47:00,0.0
13515,1.328,0.058,240.37,5.4,2009-04-09 10:04:00,19.0
13517,0.352,0.354,241.05,2.0,2007-06-20 17:14:00,1.0
13518,0.316,0.108,240.48,1.4,2009-05-22 11:34:00,2.0
13519,0.366,0.202,238.4,1.8,2010-02-07 10:22:00,2.0
13520,0.43,0.092,243.05,1.8,2008-01-22 01:51:00,0.0
13521,1.048,0.0,246.15,4.2,2010-07-03 22:32:00,0.0
13522,2.272,0.352,243.04,9.8,2010-04-14 10:26:00,20.0
13523,3.324,0.17,240.62,14.0,2009-12-12 18:45:00,36.0
13524,1.302,0.0,242.06,5.4,2009-10-28 04:30:00,19.0
13525,0.488,0.09,236.22,2.0,2007-03-08 02:38:00,0.0
13526,0.38,0.28,243.44,2.0,2010-08-15 12:34:00,1.0
13527,0.336,0.084,242.88,1.4,2009-10-21 01:15:00,1.0
13528,1.966,0.12,238.11,8.2,2010-06-29 10:35:00,18.0
13529,0.4,0.05,240.98,1.6,2009-08-19 11:24:00,3.0
13530,3.212,0.226,239.33,13.6,2007-01-23 19:23:00,0.0
13531,1.664,0.058,236.62,7.0,2008-02-23 22:12:00,17.0
13532,2.034,0.13,240.54,8.4,2010-12-02 20:56:00,19.0
13533,0.26,0.0,242.55,1.0,2007-10-21 10:55:00,0.0
13534,3.646,0.202,238.5,15.2,2007-12-23 20:22:00,18.0
13535,0.304,0.226,237.11,1.6,2007-03-08 18:22:00,0.0
13536,7.198,0.314,236.36,30.4,2009-04-17 20:47:00,90.0
13537,0.294,0.0,240.77,1.2,2010-02-14 22:55:00,0.0
13538,0.58,0.234,239.57,2.6,2010-05-27 22:39:00,0.0
13540,0.704,0.37,240.67,3.2,2009-04-10 16:53:00,2.0
13541,0.258,0.052,246.41,1.0,2010-02-20 05:08:00,1.0
13542,0.472,0.116,246.68,2.0,2009-08-02 14:57:00,0.0
13543,0.27,0.0,248.72,1.2,2010-07-01 03:17:00,0.0
13544,2.732,0.0,241.14,11.2,2009-01-21 07:35:00,18.0
13545,1.336,0.0,238.56,5.6,2008-04-03 22:02:00,17.0
13546,1.462,0.08,243.16,6.0,2009-06-09 13:24:00,20.0
13547,1.464,0.118,238.44,6.0,2007-10-02 14:10:00,19.0
13548,0.292,0.19,241.21,1.4,2008-07-19 20:46:00,1.0
13549,0.242,0.054,234.26,1.0,2007-08-06 06:58:00,1.0
13550,2.066,0.324,242.4,8.6,2009-01-06 20:33:00,22.0
13551,0.44,0.242,242.93,2.0,2009-11-25 03:06:00,2.0
13552,0.314,0.126,241.73,1.4,2007-02-25 02:20:00,0.0
13553,0.286,0.0,241.5,1.6,2007-04-23 05:24:00,0.0
13554,0.736,0.162,237.36,3.4,2008-07-07 01:36:00,8.0
13555,3.076,0.13,234.47,13.4,2008-03-01 20:16:00,17.0
13556,0.318,0.114,240.1,1.6,2008-06-17 11:22:00,1.0
13557,0.876,0.124,240.92,3.6,2010-04-18 03:57:00,12.0
13558,2.798,0.148,239.87,11.6,2010-10-30 22:00:00,19.0
13559,0.262,0.112,240.35,1.2,2008-03-09 01:14:00,1.0
13560,3.904,0.336,238.56,16.4,2010-02-09 21:46:00,49.0
13561,1.382,0.0,238.87,5.8,2007-10-20 17:33:00,17.0
13562,0.21,0.0,244.25,0.8,2007-03-23 04:21:00,0.0
13563,1.012,0.054,241.01,4.2,2010-03-02 18:54:00,0.0
13564,0.432,0.252,245.45,2.0,2010-11-03 03:36:00,1.0
13565,0.306,0.084,244.47,1.2,2008-07-01 14:28:00,0.0
13566,1.266,0.0,235.97,5.2,2010-04-05 12:12:00,18.0
13567,3.132,0.0,240.1,13.0,2008-08-02 23:39:00,18.0
13568,0.824,0.236,244.5,3.4,2010-01-15 22:22:00,3.0
13569,3.372,0.29,238.91,14.4,2010-01-30 19:03:00,21.0
13570,0.238,0.124,241.14,1.0,2008-06-20 17:20:00,1.0
13571,1.17,0.0,237.1,4.8,2008-06-25 12:37:00,18.0
13572,0.268,0.208,234.17,1.4,2007-07-29 14:00:00,0.0
13573,2.322,0.07,239.58,9.6,2009-11-14 21:46:00,18.0
13574,0.276,0.0,241.6,1.2,2007-11-21 15:14:00,0.0
13575,0.332,0.086,245.65,1.4,2010-12-11 03:38:00,0.0
13576,0.36,0.16,248.37,1.6,2010-01-17 04:32:00,1.0
13577,1.08,0.316,240.54,4.6,2009-08-16 18:56:00,1.0
13578,1.27,0.09,235.46,5.4,2010-05-27 09:59:00,17.0
13579,0.23,0.24,239.46,1.4,2008-08-24 10:44:00,3.0
13580,1.824,0.0,238.51,7.6,2007-06-02 08:11:00,18.0
13581,0.26,0.0,249.42,1.0,2010-11-01 05:58:00,0.0
13582,0.342,0.284,238.62,1.8,2008-07-07 11:37:00,2.0
13583,0.216,0.0,243.83,0.8,2009-03-14 02:54:00,0.0
13584,0.26,0.0,241.58,1.0,2007-11-20 04:17:00,0.0
13585,0.182,0.15,239.76,0.8,2008-08-20 05:35:00,1.0
13586,3.284,0.046,235.65,14.0,2008-09-01 20:06:00,17.0
13587,0.346,0.11,240.45,1.6,2009-03-09 17:51:00,1.0
13588,2.23,0.08,239.44,9.2,2010-01-31 19:06:00,19.0
13589,2.63,0.216,237.56,11.0,2009-11-26 20:52:00,18.0
13590,0.262,0.0,240.91,1.0,2008-04-16 11:42:00,1.0
13591,1.996,0.252,242.79,8.2,2010-02-11 09:29:00,29.0
13592,0.208,0.0,236.47,0.8,2008-02-26 21:05:00,0.0
13593,1.63,0.474,242.31,7.0,2008-06-12 14:52:00,2.0
13594,2.048,0.132,241.59,8.4,2010-12-02 20:45:00,18.0
13595,0.654,0.292,242.78,3.2,2009-07-07 00:21:00,8.0
13596,1.724,0.326,242.88,7.2,2009-10-31 13:02:00,24.0
13597,0.254,0.12,241.3,1.2,2008-07-19 09:31:00,1.0
13598,1.392,0.072,241.22,5.6,2009-10-16 11:22:00,18.0
13599,1.064,0.25,240.68,4.6,2010-06-09 19:59:00,2.0
13600,3.582,0.082,236.97,15.0,2008-11-02 19:01:00,17.0
13601,1.308,0.0,238.73,5.4,2008-12-11 04:10:00,0.0
13602,1.438,0.058,238.61,6.0,2008-10-01 12:21:00,17.0
13603,0.27,0.0,238.38,1.2,2008-09-04 19:01:00,0.0
13604,4.346,0.0,232.83,18.6,2007-08-12 18:13:00,17.0
13605,1.176,0.53,242.24,5.2,2010-10-05 16:21:00,14.0
13606,1.5,0.102,239.1,6.4,2008-05-30 09:02:00,18.0
13607,0.592,0.296,241.44,2.6,2010-04-16 20:23:00,4.0
13608,1.276,0.062,241.04,5.2,2009-01-15 12:11:00,18.0
13609,1.438,0.062,241.54,5.8,2010-02-25 02:13:00,21.0
13610,0.412,0.194,246.12,2.0,2009-02-25 02:33:00,0.0
13611,2.742,0.102,238.86,11.6,2007-09-29 11:29:00,33.0
13612,1.818,0.072,236.65,7.6,2009-06-22 09:06:00,28.0
13613,0.26,0.0,243.82,1.0,2010-01-29 20:15:00,1.0
13614,1.452,0.214,240.34,6.0,2007-02-03 14:58:00,17.0
13615,1.016,0.33,240.84,4.4,2009-09-26 21:46:00,12.0
13616,0.616,0.062,239.96,2.6,2008-11-10 18:31:00,1.0
13617,0.238,0.084,237.52,1.0,2010-09-17 10:08:00,1.0
13618,0.208,0.058,240.88,0.8,2007-04-10 04:52:00,0.0
13619,1.484,0.09,235.89,6.2,2009-12-10 20:45:00,18.0
13620,0.462,0.208,245.67,2.0,2009-06-02 01:55:00,0.0
13621,0.294,0.094,244.31,1.2,2007-03-23 14:04:00,0.0
13622,3.494,0.192,237.96,15.2,2009-11-18 16:43:00,46.0
13623,0.312,0.116,248.4,1.2,2009-12-21 01:35:00,0.0
13624,0.452,0.106,237.93,2.0,2007-08-10 13:10:00,1.0
13625,0.344,0.108,245.49,1.4,2010-04-03 02:40:00,2.0
13626,0.682,0.0,244.03,2.8,2009-12-27 11:52:00,1.0
13627,0.312,0.066,241.73,1.2,2010-04-14 01:00:00,1.0
13628,1.322,0.0,242.45,5.4,2010-03-16 09:12:00,18.0
13629,3.092,0.05,240.96,12.8,2008-10-29 03:34:00,39.0
13630,1.496,0.09,241.28,6.2,2010-03-02 01:24:00,18.0
13631,1.716,0.112,239.02,7.2,2009-09-28 20:21:00,1.0
13632,1.324,0.0,241.52,5.4,2009-04-05 11:21:00,18.0
13633,1.944,0.142,239.0,8.0,2010-05-31 08:08:00,29.0
13634,1.886,0.21,242.0,8.2,2009-03-09 12:27:00,19.0
13635,0.24,0.0,243.65,1.0,2009-12-14 11:56:00,1.0
13636,0.328,0.074,243.36,1.4,2008-04-13 07:24:00,1.0
13637,0.952,0.326,239.63,4.2,2010-11-08 19:57:00,12.0
13638,1.406,0.352,228.83,6.2,2007-05-14 09:20:00,16.0
13639,1.758,0.0,240.94,7.2,2009-10-03 22:57:00,0.0
13640,0.51,0.09,244.18,2.0,2010-08-30 23:48:00,3.0
13641,0.368,0.0,239.67,1.6,2007-08-15 08:31:00,0.0
13642,0.658,0.086,240.94,3.0,2008-10-23 15:31:00,0.0
13643,1.394,0.0,246.42,5.6,2009-02-04 14:57:00,18.0
13644,0.256,0.074,239.81,1.2,2009-01-09 12:14:00,1.0
13645,0.51,0.138,241.78,2.2,2009-10-13 13:47:00,2.0
13646,0.258,0.06,240.3,1.2,2008-08-11 00:06:00,0.0
13647,1.386,0.096,244.79,5.6,2007-12-26 05:41:00,1.0
13648,1.812,0.0,239.7,7.6,2008-09-17 07:51:00,19.0
13649,0.234,0.128,241.5,1.0,2009-06-17 04:30:00,1.0
13650,0.176,0.152,241.12,0.8,2008-08-22 06:05:00,0.0
13651,1.866,0.198,243.55,7.6,2008-08-01 14:19:00,18.0
13652,0.292,0.0,240.98,1.2,2010-06-22 11:50:00,1.0
13653,2.104,0.32,235.44,9.0,2009-10-16 19:37:00,1.0
13654,0.224,0.0,240.26,1.0,2007-10-16 06:38:00,0.0
13655,0.304,0.112,245.71,1.4,2007-01-29 04:29:00,0.0
13656,1.444,0.156,232.3,6.2,2007-05-26 20:22:00,17.0
13657,0.224,0.116,241.18,1.2,2007-06-13 06:19:00,0.0
13658,1.704,0.156,241.86,7.2,2009-06-03 15:12:00,19.0
13659,1.356,0.0,241.19,5.6,2007-11-25 13:47:00,18.0
13660,1.398,0.082,241.33,5.8,2010-08-04 10:05:00,19.0
13661,3.248,0.436,234.44,14.6,2007-04-10 19:23:00,38.0
13662,0.226,0.102,237.32,1.0,2008-05-22 12:00:00,1.0
13664,1.98,0.242,241.09,8.2,2010-07-02 10:10:00,18.0
13665,0.674,0.282,239.77,3.0,2008-08-10 17:48:00,2.0
13666,1.478,0.106,241.78,6.0,2009-10-05 00:41:00,19.0
13667,3.612,0.0,232.38,15.4,2007-10-14 19:28:00,35.0
13668,1.384,0.0,238.06,5.8,2008-06-19 06:36:00,18.0
13669,1.912,0.0,245.44,7.8,2009-09-03 07:05:00,19.0
13670,4.828,0.066,235.24,20.4,2008-03-22 20:40:00,54.0
13671,1.938,0.226,245.39,7.8,2009-12-29 12:30:00,19.0
13672,0.244,0.126,243.11,1.0,2008-07-20 06:12:00,1.0
13673,1.402,0.058,245.33,5.6,2010-12-02 02:17:00,19.0
13674,0.78,0.136,240.22,3.2,2009-04-08 19:45:00,12.0
13675,1.43,0.204,239.96,6.0,2008-07-25 06:28:00,19.0
13676,1.392,0.18,239.57,5.8,2010-09-06 08:24:00,18.0
13677,1.258,0.076,240.11,5.2,2008-03-24 20:51:00,0.0
13678,2.05,0.322,240.59,8.6,2008-06-15 15:03:00,30.0
13679,1.512,0.198,238.68,6.4,2007-12-06 10:52:00,17.0
13680,0.242,0.12,243.14,1.2,2007-09-17 02:45:00,0.0
13681,1.198,0.22,239.13,5.0,2009-10-11 19:13:00,1.0
13682,2.272,0.688,239.94,10.2,2009-10-27 08:20:00,18.0
13683,0.522,0.094,242.57,2.2,2009-04-10 01:19:00,1.0
13684,1.046,0.36,239.29,4.6,2009-08-20 14:02:00,13.0
13685,3.486,0.0,238.58,14.6,2010-02-26 13:27:00,54.0
13686,1.744,0.182,238.45,7.2,2009-05-05 09:32:00,19.0
13687,2.2,0.0,238.8,9.2,2007-07-11 07:39:00,18.0
13688,0.226,0.128,241.55,1.0,2007-07-09 15:29:00,0.0
13689,0.326,0.102,241.4,1.4,2010-10-04 03:25:00,1.0
13690,1.04,0.096,235.05,4.6,2010-03-29 20:22:00,1.0
13691,0.358,0.084,244.67,1.6,2009-11-01 07:45:00,0.0
13692,1.396,0.084,240.82,5.8,2007-02-24 03:12:00,18.0
13693,1.346,0.058,234.63,5.6,2007-05-23 06:26:00,17.0
13694,0.274,0.11,242.03,1.2,2010-08-29 07:05:00,1.0
13695,0.412,0.3,241.16,2.0,2010-10-09 13:06:00,1.0
13696,0.234,0.0,238.82,1.0,2007-10-18 15:02:00,0.0
13697,1.282,0.0,240.59,5.2,2007-04-17 10:52:00,18.0
13698,0.5,0.046,242.26,2.4,2008-03-11 07:03:00,0.0
13699,1.522,0.312,241.12,6.4,2010-07-04 11:04:00,21.0
13700,1.852,0.328,239.51,8.6,2007-01-20 08:06:00,0.0
13701,1.932,0.0,236.04,8.2,2007-10-19 08:24:00,17.0
13702,1.228,0.12,233.15,5.2,2007-10-08 14:58:00,17.0
13703,1.886,0.11,237.31,7.8,2007-01-29 17:42:00,19.0
13704,0.248,0.0,244.46,1.0,2009-10-28 12:43:00,1.0
13705,1.12,0.058,231.65,4.8,2007-02-06 10:45:00,0.0
13706,0.49,0.0,230.58,2.0,2008-02-29 19:16:00,0.0
13707,1.778,0.056,241.26,7.4,2009-01-29 08:26:00,18.0
13708,0.214,0.1,241.76,1.0,2008-06-29 06:15:00,1.0
13709,0.516,0.15,247.15,2.2,2010-03-01 22:48:00,1.0
13710,0.41,0.08,239.58,1.8,2009-07-06 11:15:00,1.0
13711,0.236,0.104,237.58,1.0,2008-02-09 09:08:00,1.0
13712,1.77,0.238,233.4,7.6,2006-12-21 20:16:00,0.0
13713,0.696,0.33,239.96,3.4,2008-11-05 13:03:00,2.0
13714,0.802,0.276,240.06,3.4,2009-10-21 20:02:00,1.0
13715,0.106,0.0,236.76,0.4,2007-04-27 03:26:00,0.0
13716,0.212,0.098,241.45,1.0,2008-06-21 05:54:00,0.0
13717,4.172,0.0,237.47,17.6,2008-07-12 12:13:00,56.0
13718,0.942,0.124,242.53,4.0,2009-03-21 23:30:00,0.0
13719,0.264,0.134,242.77,1.2,2008-11-07 20:13:00,0.0
13720,0.424,0.118,238.56,2.0,2008-12-06 12:31:00,1.0
13721,0.158,0.138,240.42,0.8,2008-08-28 03:27:00,2.0
13722,0.328,0.156,244.61,1.4,2007-05-04 01:01:00,1.0
13723,0.466,0.13,239.37,2.2,2008-07-21 17:12:00,1.0
13724,0.258,0.0,244.21,1.0,2008-04-23 13:19:00,1.0
13725,0.29,0.216,238.0,1.4,2007-10-09 12:14:00,0.0
13726,1.214,0.124,239.94,5.0,2008-10-18 15:54:00,1.0
13727,1.226,0.064,241.03,5.0,2009-07-11 15:04:00,1.0
13728,0.254,0.0,245.23,1.0,2010-02-02 05:25:00,1.0
13729,0.336,0.232,242.93,1.6,2010-08-08 06:58:00,1.0
13730,2.316,0.098,243.86,9.4,2008-12-30 16:19:00,18.0
13731,0.328,0.134,244.64,1.4,2007-03-29 03:35:00,2.0
13732,4.048,0.148,241.74,16.8,2010-02-13 13:30:00,51.0
13733,2.292,0.0,238.51,9.6,2009-01-17 18:06:00,17.0
13734,0.298,0.158,241.24,1.4,2008-08-09 14:29:00,3.0
13735,0.312,0.152,239.97,1.4,2009-07-06 08:01:00,0.0
13736,1.39,0.068,242.42,5.6,2009-02-11 00:54:00,19.0
13737,0.44,0.172,247.91,2.0,2010-01-27 15:13:00,2.0
13738,3.052,0.07,241.28,12.6,2009-01-12 08:30:00,19.0
13739,1.952,0.226,239.91,8.2,2007-03-12 06:38:00,17.0
13740,0.368,0.21,240.94,1.8,2007-11-04 07:41:00,2.0
13741,0.234,0.0,244.51,1.0,2010-04-04 01:13:00,1.0
13742,1.484,0.266,245.54,6.0,2006-12-30 06:35:00,20.0
13743,0.682,0.154,241.71,2.8,2008-12-10 12:52:00,1.0
13744,0.098,0.0,235.34,0.4,2007-07-08 02:47:00,0.0
13745,0.548,0.194,240.5,2.8,2009-09-12 00:48:00,6.0
13746,0.832,0.306,243.81,3.8,2010-03-19 23:19:00,4.0
13747,0.354,0.0,242.27,1.4,2010-01-01 22:05:00,1.0
13748,1.378,0.0,240.79,5.6,2010-11-17 10:10:00,18.0
13749,3.898,0.292,236.4,16.4,2008-05-16 22:01:00,19.0
13750,0.518,0.092,239.6,2.2,2010-06-03 20:23:00,1.0
13751,0.294,0.15,239.01,1.4,2010-07-23 05:33:00,3.0
13752,0.322,0.108,245.34,1.4,2010-01-23 04:45:00,1.0
13753,0.332,0.224,241.47,1.6,2010-08-13 21:59:00,0.0
13754,0.62,0.0,245.0,2.4,2010-06-01 18:28:00,1.0
13755,0.262,0.0,243.69,1.0,2010-01-05 23:52:00,1.0
13756,1.526,0.338,241.55,6.6,2009-03-21 22:06:00,1.0
13757,0.492,0.092,245.83,2.6,2010-10-20 00:23:00,3.0
13758,0.18,0.0,241.31,0.8,2007-06-07 19:11:00,0.0
13759,1.408,0.094,240.27,5.8,2010-04-27 12:21:00,19.0
13760,3.464,0.0,238.28,14.4,2006-12-31 23:00:00,18.0
13761,0.97,0.146,236.61,4.2,2007-02-16 18:37:00,0.0
13762,0.338,0.23,241.9,1.8,2010-05-26 03:49:00,1.0
13763,0.396,0.2,241.99,1.8,2008-10-14 05:14:00,1.0
13764,0.498,0.108,244.79,2.0,2009-01-25 22:39:00,0.0
13765,1.576,0.06,244.16,6.4,2008-07-12 23:26:00,18.0
13766,0.158,0.0,242.41,0.6,2010-07-19 05:29:00,1.0
13767,1.58,0.334,240.06,6.6,2010-06-29 13:35:00,20.0
13768,1.294,0.244,241.83,5.4,2009-09-14 20:55:00,2.0
13769,0.296,0.0,242.14,1.4,2008-03-05 16:16:00,1.0
13770,1.65,0.056,237.78,7.0,2007-07-07 22:28:00,17.0
13771,0.216,0.0,240.19,1.0,2007-03-19 01:08:00,0.0
13772,0.258,0.0,242.47,1.0,2008-04-29 06:17:00,1.0
13773,0.922,0.084,240.73,3.8,2008-05-04 08:18:00,1.0
13774,0.216,0.106,241.67,1.0,2007-06-25 15:16:00,0.0
13775,0.206,0.126,244.13,1.0,2009-12-07 01:03:00,2.0
13776,1.268,0.0,241.96,5.2,2007-08-20 09:09:00,18.0
13777,0.38,0.084,243.19,1.6,2010-02-20 15:08:00,1.0
13778,2.522,0.384,239.69,10.6,2009-04-27 06:58:00,29.0
13779,0.152,0.122,240.36,0.8,2008-10-08 12:51:00,0.0
13780,0.396,0.218,242.36,1.8,2009-05-22 05:15:00,2.0
13781,0.49,0.0,243.66,2.0,2008-07-06 00:01:00,1.0
13782,1.726,0.118,241.95,7.2,2007-11-03 23:01:00,0.0
13783,0.13,0.0,241.65,0.6,2007-09-13 04:55:00,0.0
13784,0.218,0.0,234.96,1.0,2007-05-26 08:33:00,0.0
13785,1.61,0.072,240.41,6.6,2010-05-27 08:59:00,18.0
13786,1.288,0.106,240.15,5.4,2009-03-29 20:36:00,0.0
13787,0.276,0.114,241.4,1.2,2008-09-16 00:59:00,0.0
13788,0.298,0.21,242.18,1.4,2009-07-17 12:10:00,2.0
13789,1.438,0.06,240.19,6.0,2008-02-20 10:14:00,17.0
13790,0.262,0.05,242.88,1.2,2008-11-22 04:56:00,0.0
13791,0.424,0.052,243.09,2.0,2008-03-11 02:12:00,0.0
13792,0.888,0.168,241.0,3.6,2008-06-15 00:27:00,2.0
13793,1.39,0.13,240.96,5.8,2008-06-26 22:22:00,18.0
13794,1.78,0.292,241.93,7.4,2007-12-03 22:27:00,23.0
13795,0.474,0.186,240.41,2.0,2010-01-10 00:44:00,3.0
13796,0.456,0.34,242.49,2.2,2009-03-21 12:05:00,1.0
13797,0.296,0.082,236.26,1.2,2007-05-29 13:52:00,2.0
13798,0.114,0.0,238.67,0.6,2007-04-05 04:38:00,0.0
13799,0.394,0.108,238.38,1.6,2007-07-04 20:35:00,0.0
13800,0.852,0.0,241.08,3.4,2008-09-20 03:21:00,1.0
13801,0.78,0.0,242.34,4.8,2007-11-02 03:26:00,0.0
13802,0.4,0.24,240.74,1.8,2007-04-13 08:48:00,1.0
13803,0.364,0.0,240.14,1.6,2008-11-21 12:39:00,0.0
13804,1.942,0.15,238.51,8.2,2009-12-31 10:07:00,18.0
13805,1.956,0.188,239.92,8.2,2010-10-20 10:30:00,19.0
13806,2.446,0.104,234.51,10.4,2007-09-10 07:30:00,17.0
13807,1.432,0.06,242.74,5.8,2009-01-28 01:12:00,20.0
13808,1.962,0.194,237.25,8.2,2010-10-11 14:59:00,29.0
13809,1.45,0.0,245.84,5.8,2010-01-18 13:35:00,19.0
13810,0.552,0.0,242.06,2.2,2008-02-29 22:56:00,0.0
13811,0.336,0.066,241.06,1.4,2010-05-10 04:11:00,1.0
13812,0.29,0.244,243.95,1.4,2009-09-24 00:00:00,2.0
13813,0.222,0.0,241.51,1.0,2007-09-04 07:21:00,0.0
13814,0.31,0.0,237.69,1.2,2007-04-27 13:36:00,0.0
13815,1.516,0.282,240.94,6.4,2009-08-10 13:27:00,19.0
13816,0.12,0.0,240.5,0.6,2007-06-23 03:57:00,0.0
13817,0.17,0.0,245.77,0.8,2009-09-09 23:21:00,1.0
13818,0.252,0.248,238.99,1.4,2008-08-14 12:55:00,1.0
13819,0.218,0.0,247.08,0.8,2007-12-17 05:42:00,0.0
