,Global_active_power,Global_reactive_power,Voltage,Global_intensity,date_time,meterings
13016,1.096,0.186,237.18,4.8,2009-05-17 17:22:00,10.0
13017,2.054,0.254,240.8,8.6,2009-05-09 09:06:00,29.0
13018,1.918,0.408,241.23,8.2,2010-12-09 03:10:00,10.0
13019,0.216,0.0,241.35,0.8,2008-06-02 17:32:00,0.0
13020,0.876,0.23,246.07,3.6,2009-11-29 16:36:00,0.0
13021,0.244,0.0,244.03,1.0,2010-03-18 03:10:00,1.0
13022,0.298,0.064,238.63,1.2,2010-08-05 19:21:00,1.0
13024,0.244,0.082,241.48,1.0,2010-12-11 22:41:00,0.0
13025,0.4,0.06,242.76,2.2,2009-12-09 03:18:00,5.0
13026,2.244,0.442,238.63,9.6,2009-10-05 18:30:00,19.0
13027,0.226,0.082,240.34,1.0,2010-07-29 05:16:00,1.0
13028,0.382,0.14,240.8,1.6,2009-04-24 23:58:00,1.0
13029,1.614,0.126,239.74,6.6,2010-04-18 11:57:00,19.0
13030,0.432,0.194,241.65,2.0,2007-09-14 06:04:00,2.0
13031,0.394,0.222,243.08,1.8,2007-10-03 01:48:00,0.0
13032,1.45,0.068,240.73,6.0,2009-09-22 20:43:00,1.0
13033,1.846,0.048,238.05,7.8,2008-01-25 20:49:00,0.0
13034,1.774,0.06,245.11,7.2,2009-01-23 23:17:00,18.0
13035,0.212,0.078,241.52,1.0,2009-07-08 20:05:00,1.0
13036,0.554,0.068,243.18,2.2,2007-12-29 23:24:00,0.0
13037,1.704,0.058,239.64,7.0,2010-03-06 07:39:00,18.0
13039,1.228,0.08,243.99,5.0,2010-07-20 23:26:00,1.0
13040,2.68,0.272,238.01,11.2,2008-03-19 12:05:00,39.0
13042,0.424,0.14,238.22,2.0,2007-07-04 20:58:00,2.0
13043,1.456,0.094,239.46,6.0,2007-12-02 08:49:00,20.0
13044,0.624,0.304,241.8,2.8,2010-12-07 13:39:00,3.0
13045,3.226,0.476,242.34,13.4,2009-12-12 07:56:00,29.0
13046,0.326,0.094,243.83,1.4,2009-11-22 03:49:00,3.0
13047,1.702,0.1,244.31,7.0,2007-12-29 14:30:00,19.0
13048,0.314,0.236,240.82,1.6,2009-01-08 10:33:00,1.0
13049,1.54,0.078,238.72,6.4,2010-11-18 21:02:00,1.0
13050,0.664,0.216,241.28,2.8,2009-09-22 19:44:00,1.0
13051,1.47,0.084,240.77,6.0,2009-10-14 18:56:00,18.0
13052,0.328,0.0,240.55,1.6,2008-12-06 12:24:00,1.0
13053,0.218,0.0,247.84,0.8,2009-03-01 01:33:00,0.0
13054,1.766,0.234,239.43,7.4,2009-04-04 18:52:00,20.0
13055,0.27,0.212,233.92,1.4,2007-08-08 04:19:00,0.0
13056,1.518,0.162,238.58,6.4,2010-03-09 08:46:00,18.0
13057,1.548,0.09,238.99,6.4,2008-02-19 09:28:00,18.0
13058,0.24,0.108,239.95,1.0,2008-07-23 02:08:00,2.0
13059,1.496,0.11,240.8,6.2,2009-10-03 13:45:00,18.0
13060,0.414,0.188,240.36,1.8,2010-10-13 05:22:00,2.0
13061,1.366,0.0,239.58,5.6,2010-11-17 08:52:00,18.0
13062,1.772,0.052,240.47,7.4,2007-06-11 03:15:00,0.0
13063,1.226,0.256,242.19,5.2,2008-09-20 22:26:00,2.0
13064,0.676,0.25,248.54,2.8,2009-11-12 23:33:00,1.0
13065,0.224,0.05,247.3,1.0,2006-12-30 04:32:00,0.0
13066,0.22,0.0,241.27,0.8,2009-11-27 04:04:00,1.0
13067,1.404,0.178,240.1,5.8,2010-10-07 16:50:00,18.0
13068,0.346,0.06,243.29,1.6,2010-03-03 14:48:00,0.0
13069,0.256,0.146,243.99,1.2,2008-10-06 23:54:00,1.0
13070,0.234,0.0,245.91,0.8,2009-11-26 03:21:00,0.0
13071,0.352,0.136,245.62,1.4,2009-10-26 16:08:00,1.0
13072,1.058,0.22,243.62,4.4,2009-03-03 22:37:00,0.0
13073,0.14,0.0,239.59,0.6,2008-06-19 11:25:00,1.0
13074,0.362,0.094,242.53,1.4,2008-10-05 01:26:00,1.0
13075,0.348,0.148,242.97,1.6,2007-04-03 12:43:00,0.0
13076,1.202,0.092,229.98,5.2,2007-03-08 14:06:00,16.0
13077,1.574,0.282,238.55,6.6,2008-12-25 09:21:00,19.0
13078,0.524,0.35,243.7,2.6,2009-07-10 12:15:00,3.0
13080,3.32,0.0,239.63,13.8,2006-12-18 07:29:00,18.0
13081,1.298,0.078,238.98,5.4,2010-07-13 08:29:00,18.0
13082,0.606,0.066,242.09,2.6,2009-06-05 13:11:00,1.0
13083,0.724,0.096,236.14,3.0,2007-06-13 18:39:00,0.0
13084,2.388,0.066,237.0,10.0,2007-08-03 22:18:00,17.0
13085,0.258,0.072,239.59,1.0,2010-02-06 16:05:00,2.0
13086,1.214,0.0,237.84,5.0,2010-06-18 01:01:00,18.0
13087,0.754,0.316,242.62,3.6,2009-09-21 05:26:00,8.0
13088,0.638,0.068,242.74,2.6,2009-05-01 17:53:00,0.0
13089,0.372,0.216,239.68,1.8,2010-08-31 03:18:00,3.0
13090,1.394,0.054,238.84,5.8,2010-09-14 18:11:00,19.0
13091,0.118,0.0,238.08,0.6,2007-06-26 06:37:00,0.0
13092,1.782,0.296,240.21,7.4,2010-09-16 07:55:00,20.0
13093,0.888,0.274,242.74,3.8,2010-02-04 06:01:00,10.0
13094,0.266,0.124,238.54,1.2,2007-08-23 10:26:00,0.0
13095,1.774,0.116,240.47,8.2,2009-10-06 14:17:00,21.0
13096,1.866,0.262,241.27,7.8,2007-02-16 22:30:00,17.0
13097,1.954,0.346,239.99,9.0,2007-09-26 12:41:00,24.0
13098,0.236,0.108,240.94,1.0,2010-05-08 00:25:00,2.0
13099,1.326,0.062,241.35,5.4,2010-11-16 11:06:00,18.0
13100,0.418,0.222,241.81,1.8,2008-05-05 16:22:00,1.0
13101,0.312,0.222,241.3,1.6,2007-05-09 00:40:00,1.0
13102,0.37,0.11,243.35,1.6,2009-03-12 06:38:00,2.0
13103,0.84,0.202,240.22,3.6,2010-05-29 00:29:00,1.0
13104,0.656,0.22,234.45,3.0,2007-06-05 11:46:00,1.0
13105,0.254,0.154,243.28,1.2,2009-08-26 11:53:00,0.0
13106,1.258,0.078,238.85,5.2,2008-06-18 07:21:00,18.0
13107,0.386,0.062,242.24,1.6,2010-10-15 00:40:00,1.0
13108,0.824,0.0,232.59,3.8,2008-09-14 19:20:00,0.0
13109,0.636,0.054,246.74,2.6,2010-10-27 13:22:00,1.0
13110,1.628,0.0,239.72,6.8,2009-10-12 17:48:00,19.0
13111,0.446,0.17,238.02,2.2,2007-09-27 11:39:00,3.0
13113,1.45,0.056,239.6,6.0,2008-01-16 11:20:00,18.0
13114,0.378,0.118,240.66,1.6,2008-04-17 04:41:00,1.0
13115,0.146,0.0,241.47,0.6,2008-10-09 14:57:00,0.0
13116,0.906,0.084,237.55,3.8,2009-06-11 21:44:00,1.0
13117,1.418,0.07,240.96,5.8,2010-02-19 12:30:00,18.0
13118,0.38,0.202,246.54,1.6,2009-12-03 22:45:00,1.0
13119,0.752,0.22,241.47,3.4,2008-06-06 15:18:00,2.0
13120,1.442,0.286,237.55,6.2,2010-12-06 10:28:00,19.0
13121,0.542,0.142,239.28,2.4,2008-07-10 00:10:00,1.0
13122,4.968,0.072,237.0,21.0,2007-11-18 20:11:00,19.0
13123,1.736,0.0,240.69,7.4,2009-03-09 21:45:00,6.0
13124,0.318,0.104,244.08,1.4,2007-11-22 03:57:00,0.0
13125,1.97,0.118,237.31,8.4,2007-12-03 10:38:00,17.0
13126,1.506,0.262,244.3,6.2,2007-01-22 16:25:00,18.0
13127,0.994,0.07,242.79,4.0,2010-07-24 22:40:00,1.0
13128,0.408,0.21,243.51,1.8,2009-04-11 04:01:00,1.0
13129,3.732,0.37,235.88,15.8,2008-08-03 20:09:00,19.0
13130,0.346,0.118,241.2,1.4,2008-11-08 03:27:00,1.0
13131,1.004,0.236,243.03,4.2,2007-09-14 23:42:00,0.0
13132,0.446,0.0,242.49,2.2,2008-02-11 06:17:00,0.0
13133,1.916,0.366,242.4,8.0,2009-12-30 18:58:00,1.0
13134,0.39,0.21,238.33,1.8,2007-04-14 00:40:00,0.0
13135,3.866,0.246,239.29,16.6,2009-11-18 18:27:00,30.0
13136,0.4,0.214,243.04,1.8,2008-04-30 15:10:00,1.0
13137,0.318,0.08,234.84,1.4,2007-05-19 06:35:00,0.0
13139,2.09,0.0,238.82,8.6,2010-02-15 18:53:00,18.0
13140,0.174,0.092,236.22,0.8,2007-10-08 17:40:00,0.0
13141,0.232,0.0,242.41,1.0,2007-08-10 16:26:00,0.0
13142,0.352,0.186,243.43,1.6,2007-07-01 01:12:00,0.0
13143,0.27,0.054,247.68,1.2,2009-01-22 03:08:00,0.0
13144,2.118,0.336,240.44,8.8,2010-05-11 09:13:00,29.0
13145,2.484,0.12,242.82,10.2,2007-02-20 00:56:00,0.0
13146,0.854,0.112,239.19,3.8,2007-06-02 11:15:00,0.0
13147,0.366,0.19,243.47,1.8,2010-05-09 05:33:00,1.0
13148,2.666,0.0,235.44,11.2,2007-10-17 07:32:00,17.0
13149,0.422,0.19,242.43,1.8,2010-04-22 03:10:00,2.0
13150,0.198,0.122,237.23,1.0,2007-07-29 03:30:00,0.0
13151,1.824,0.452,240.54,7.8,2007-09-12 13:16:00,20.0
13152,0.326,0.086,235.76,1.4,2007-05-27 03:15:00,0.0
13153,0.926,0.066,238.73,3.8,2010-09-05 21:41:00,2.0
13154,2.752,0.266,237.01,11.6,2009-01-17 20:44:00,18.0
13155,1.44,0.078,244.35,5.8,2010-01-11 14:18:00,19.0
13157,0.204,0.084,238.31,1.0,2007-07-13 11:05:00,0.0
13158,1.584,0.198,241.88,6.6,2009-03-27 08:39:00,18.0
13159,0.226,0.0,243.76,1.0,2008-04-02 03:54:00,0.0
13160,1.69,0.0,237.76,7.0,2007-12-16 19:58:00,17.0
13161,0.494,0.328,243.64,2.4,2008-03-20 02:19:00,1.0
13162,1.366,0.172,236.57,5.8,2007-05-11 21:32:00,0.0
13163,1.132,0.054,242.23,4.8,2008-02-02 13:36:00,0.0
13164,2.424,0.058,241.94,10.0,2006-12-26 11:48:00,18.0
13165,0.344,0.122,243.59,1.4,2010-04-24 04:59:00,0.0
13166,0.22,0.0,242.8,0.8,2007-02-27 06:34:00,0.0
13167,0.248,0.25,239.88,1.4,2008-06-08 23:41:00,1.0
13168,0.202,0.0,243.93,1.0,2010-02-09 00:04:00,1.0
13169,0.238,0.124,242.62,1.0,2009-06-15 13:42:00,1.0
13170,0.22,0.108,235.16,1.0,2007-07-08 03:01:00,0.0
13171,1.46,0.0,237.44,6.0,2010-05-21 08:20:00,19.0
13172,0.34,0.114,246.08,1.4,2008-04-02 06:05:00,0.0
13173,0.342,0.118,241.15,1.4,2008-11-08 04:09:00,1.0
13174,2.592,0.084,241.08,10.6,2007-10-15 20:36:00,20.0
13175,0.222,0.0,242.49,1.0,2008-03-04 17:30:00,0.0
13176,1.404,0.094,240.33,5.8,2008-12-31 08:59:00,0.0
13177,1.574,0.1,239.35,6.6,2007-09-09 18:32:00,17.0
13178,0.392,0.0,242.86,1.8,2007-03-12 01:30:00,0.0
13179,0.144,0.0,239.74,0.6,2008-05-09 10:31:00,1.0
13180,1.346,0.0,242.34,5.6,2009-12-01 18:52:00,0.0
13181,0.306,0.268,243.44,1.6,2009-07-20 00:24:00,2.0
13182,2.702,0.238,245.14,11.0,2007-02-12 14:32:00,38.0
13183,0.242,0.12,249.75,1.0,2007-07-20 23:15:00,1.0
13184,1.898,0.356,239.25,8.0,2007-04-18 21:28:00,1.0
13185,1.354,0.0,239.5,5.6,2008-02-20 09:17:00,17.0
13186,2.876,0.108,239.47,12.0,2007-10-11 23:39:00,19.0
13187,2.32,0.076,237.31,9.8,2007-06-12 08:27:00,18.0
13188,1.49,0.218,233.27,6.4,2007-12-08 08:35:00,16.0
13189,1.596,0.066,241.49,6.6,2009-10-30 22:01:00,1.0
13190,1.358,0.48,239.71,6.0,2007-08-12 15:06:00,2.0
13191,1.594,0.0,242.32,6.6,2008-11-22 14:13:00,19.0
13192,0.504,0.068,242.62,2.0,2010-02-27 21:12:00,0.0
13193,0.328,0.264,242.24,1.6,2009-07-27 15:28:00,2.0
13194,0.262,0.13,243.99,1.2,2010-05-08 10:19:00,1.0
13195,0.25,0.142,241.85,1.2,2009-08-25 12:39:00,1.0
13196,1.308,0.0,233.83,5.6,2007-04-25 10:28:00,16.0
13197,2.964,0.05,237.57,12.8,2008-01-18 08:04:00,17.0
13198,0.418,0.192,239.22,1.8,2008-05-08 01:16:00,1.0
13199,1.326,0.0,238.22,5.6,2008-11-27 09:02:00,18.0
13200,0.326,0.102,242.33,1.4,2009-06-21 03:18:00,3.0
13201,0.814,0.134,245.01,3.4,2007-01-16 13:14:00,1.0
13202,0.788,0.136,246.63,3.2,2010-02-04 22:57:00,1.0
13203,0.214,0.062,244.77,0.8,2008-12-31 03:44:00,0.0
13204,0.218,0.152,233.79,1.0,2007-11-08 07:50:00,1.0
13205,1.94,0.084,237.63,8.2,2007-03-17 08:28:00,1.0
13206,0.466,0.0,244.43,2.0,2008-03-23 23:38:00,1.0
13207,0.348,0.114,243.17,1.6,2010-06-14 06:27:00,0.0
13208,1.008,0.228,241.65,4.2,2009-07-06 00:01:00,3.0
13209,1.622,0.0,242.93,6.6,2009-04-11 15:27:00,18.0
13210,0.28,0.16,241.02,1.4,2010-02-08 11:18:00,0.0
13211,0.352,0.11,248.42,1.4,2009-01-14 05:36:00,0.0
13212,0.358,0.082,243.54,1.4,2010-03-03 02:15:00,0.0
13213,0.456,0.0,239.82,1.8,2009-10-14 14:12:00,0.0
13214,1.698,0.092,241.07,7.0,2010-07-16 15:37:00,20.0
13215,0.228,0.052,240.74,1.0,2007-04-10 03:01:00,0.0
13216,0.354,0.23,238.53,1.8,2010-12-08 20:54:00,2.0
13217,1.434,0.05,239.37,6.0,2010-08-10 12:38:00,19.0
13218,1.16,0.25,243.86,5.4,2010-08-03 22:12:00,9.0
13219,1.198,0.278,237.99,5.2,2010-04-05 22:43:00,1.0
13220,0.382,0.124,246.73,1.6,2008-12-17 16:22:00,0.0
13221,2.39,0.176,239.41,10.0,2010-03-10 19:28:00,20.0
13223,1.288,0.082,239.74,5.4,2010-06-22 08:56:00,18.0
13224,0.248,0.102,240.3,1.2,2007-05-09 04:08:00,0.0
13225,1.482,0.188,232.52,6.4,2007-04-25 09:29:00,17.0
13226,2.806,0.168,240.0,11.6,2008-08-12 09:09:00,19.0
13227,0.146,0.114,241.9,0.8,2008-08-20 01:24:00,1.0
13228,0.188,0.0,242.34,0.8,2009-06-17 00:15:00,1.0
13229,0.298,0.094,243.48,1.2,2007-09-07 18:11:00,1.0
13230,1.512,0.202,230.26,6.6,2007-04-26 09:18:00,17.0
13231,1.32,0.066,241.02,5.4,2010-10-22 10:51:00,18.0
13232,2.404,0.0,241.21,9.8,2010-01-29 08:35:00,19.0
13233,0.494,0.118,242.06,2.2,2008-07-29 15:39:00,1.0
13234,0.812,0.128,240.27,3.4,2009-05-31 07:44:00,12.0
13235,2.614,0.058,238.61,11.2,2010-06-11 07:26:00,19.0
13236,0.346,0.096,246.67,1.4,2010-01-20 02:18:00,1.0
13237,1.514,0.046,238.45,6.4,2008-01-14 11:20:00,17.0
13238,0.184,0.0,241.33,0.8,2010-05-29 03:47:00,1.0
13239,0.208,0.0,242.71,1.0,2008-07-21 00:24:00,0.0
13240,0.326,0.106,243.97,1.4,2008-07-02 02:08:00,0.0
13241,0.302,0.0,241.25,1.4,2010-08-10 01:39:00,1.0
13242,0.204,0.046,244.77,0.8,2009-02-18 15:16:00,0.0
13243,0.214,0.0,247.17,0.8,2009-01-14 14:48:00,0.0
13244,1.008,0.052,237.63,4.4,2007-10-04 20:58:00,2.0
13245,1.558,0.268,244.31,6.4,2009-03-13 03:44:00,20.0
13246,1.41,0.046,242.27,5.8,2010-08-09 18:42:00,21.0
13247,0.472,0.21,239.79,2.2,2009-12-06 10:42:00,1.0
13248,2.616,0.31,240.15,10.8,2010-09-02 19:46:00,19.0
13249,0.436,0.072,242.11,2.4,2009-08-26 16:19:00,6.0
13250,1.402,0.066,241.36,5.8,2010-02-24 16:29:00,18.0
13251,0.292,0.082,249.25,1.2,2009-02-02 04:08:00,0.0
13252,2.544,0.376,233.83,11.0,2006-12-30 19:38:00,19.0
13253,2.954,0.0,230.92,12.8,2010-05-05 21:27:00,19.0
13254,0.242,0.0,241.37,1.0,2007-03-25 11:52:00,0.0
13255,1.942,0.068,241.8,8.0,2007-03-10 21:15:00,0.0
13256,0.236,0.128,243.51,1.0,2010-07-16 06:31:00,1.0
13257,1.67,0.186,242.72,6.8,2007-10-23 23:55:00,21.0
13258,0.238,0.172,240.59,1.2,2007-12-06 13:10:00,1.0
13259,1.66,0.05,237.26,7.0,2008-01-03 20:21:00,1.0
13260,0.624,0.184,247.76,2.6,2008-03-14 23:39:00,4.0
13261,1.738,0.116,241.38,7.2,2010-02-25 13:58:00,19.0
13262,2.054,0.166,240.53,8.6,2009-12-05 06:31:00,19.0
13263,0.308,0.0,240.85,1.2,2009-04-25 00:00:00,1.0
13264,1.33,0.048,245.81,5.4,2009-12-22 08:04:00,18.0
13265,1.464,0.068,240.57,6.0,2009-06-01 17:52:00,0.0
13266,0.346,0.0,243.52,1.4,2009-07-19 18:59:00,0.0
13267,0.406,0.0,249.13,1.8,2009-04-01 02:21:00,0.0
13268,2.328,0.05,238.9,9.6,2007-11-16 17:04:00,18.0
13269,1.406,0.062,239.2,5.8,2008-04-10 02:55:00,18.0
13270,0.368,0.046,237.22,1.6,2009-02-15 19:20:00,1.0
13271,0.36,0.306,233.81,2.0,2007-07-21 16:30:00,2.0
13272,0.142,0.0,238.41,0.6,2008-05-09 12:06:00,1.0
13273,0.534,0.098,245.03,2.2,2007-03-01 00:12:00,0.0
13274,0.222,0.128,242.39,1.0,2009-07-20 09:26:00,2.0
13275,1.774,0.0,242.71,7.2,2010-01-15 07:11:00,19.0
13276,0.176,0.0,242.52,0.8,2010-09-15 04:45:00,1.0
13277,2.756,0.488,236.97,11.8,2009-12-29 09:44:00,20.0
13278,0.286,0.212,239.06,1.4,2008-07-07 13:38:00,2.0
13279,2.63,0.122,242.13,10.8,2010-05-11 07:27:00,20.0
13280,0.3,0.148,239.92,1.4,2008-05-22 04:04:00,3.0
13281,0.096,0.0,239.99,0.4,2008-08-17 14:02:00,1.0
13282,0.312,0.204,239.72,1.6,2008-02-08 05:40:00,1.0
13283,0.306,0.232,240.35,1.6,2009-12-09 06:15:00,2.0
13284,1.448,0.0,236.78,6.2,2007-10-12 09:39:00,17.0
13285,1.738,0.182,237.07,7.4,2008-02-19 18:46:00,0.0
13286,0.46,0.206,240.46,2.2,2009-05-04 05:48:00,0.0
13288,1.578,0.312,241.2,6.8,2008-05-14 17:53:00,23.0
13289,2.52,0.182,242.18,10.4,2009-12-23 18:48:00,18.0
13290,2.586,0.0,237.13,11.2,2009-09-22 06:38:00,1.0
13291,1.39,0.0,238.23,5.8,2007-09-20 06:35:00,16.0
13292,0.304,0.0,243.65,1.2,2007-10-11 02:30:00,0.0
13293,0.304,0.09,245.58,1.2,2010-05-04 00:13:00,3.0
13294,0.34,0.134,244.85,1.4,2007-02-04 04:39:00,0.0
13295,1.322,0.0,231.0,5.6,2007-05-15 09:10:00,16.0
13296,0.416,0.158,243.98,1.8,2010-11-13 03:23:00,0.0
13297,0.35,0.202,242.46,1.6,2010-08-23 06:56:00,1.0
13298,0.298,0.0,242.19,1.2,2007-11-17 07:35:00,0.0
13299,0.274,0.0,243.41,1.0,2008-10-31 03:24:00,0.0
13300,0.442,0.21,240.47,2.0,2007-11-10 15:25:00,1.0
13301,3.104,0.174,237.29,13.0,2010-07-11 09:39:00,18.0
13302,0.24,0.096,241.12,1.0,2009-07-16 13:48:00,1.0
13303,0.336,0.058,242.09,1.4,2010-10-21 17:49:00,0.0
13304,1.394,0.19,238.56,5.8,2010-05-25 11:14:00,18.0
13305,3.576,0.204,242.57,14.8,2008-09-30 22:39:00,40.0
13306,1.902,0.132,236.22,8.0,2007-09-10 17:20:00,21.0
13307,0.342,0.206,242.13,1.6,2009-08-07 05:53:00,2.0
13308,0.366,0.162,231.13,1.6,2007-05-24 10:37:00,2.0
13309,1.758,0.406,237.58,7.6,2010-07-21 07:52:00,23.0
13310,0.274,0.09,240.92,1.2,2010-04-09 06:09:00,1.0
13311,1.402,0.084,233.53,6.0,2007-05-19 23:49:00,17.0
13312,0.254,0.064,241.5,1.0,2010-08-23 01:31:00,0.0
13313,0.3,0.112,241.12,1.2,2009-06-22 18:37:00,0.0
13314,2.638,0.14,234.59,11.2,2007-01-14 19:59:00,17.0
13315,0.45,0.214,240.5,2.0,2008-07-24 05:02:00,0.0
13317,0.382,0.0,243.08,1.6,2009-03-23 01:21:00,0.0
13318,0.3,0.07,244.0,1.2,2009-11-21 05:30:00,1.0
13319,2.602,0.398,238.91,11.0,2009-02-10 20:45:00,29.0
13320,0.22,0.0,242.6,0.8,2007-03-03 23:23:00,0.0
13321,0.37,0.246,244.7,1.8,2009-10-07 12:56:00,2.0
13322,2.71,0.256,239.99,11.4,2008-08-10 21:32:00,6.0
13323,0.336,0.286,242.97,1.8,2009-11-08 17:16:00,2.0
13324,0.204,0.0,239.97,0.8,2007-09-27 14:41:00,0.0
13325,0.406,0.238,248.04,1.8,2009-12-17 02:06:00,2.0
13326,0.304,0.212,241.22,1.4,2010-07-08 04:23:00,3.0
13327,0.204,0.0,244.13,0.8,2008-05-21 23:57:00,0.0
13328,0.25,0.084,243.77,1.0,2010-10-07 07:57:00,2.0
13329,0.392,0.12,239.25,1.8,2007-04-20 14:08:00,0.0
13330,0.342,0.124,245.73,1.4,2009-02-26 03:23:00,0.0
13331,0.22,0.0,243.1,1.0,2008-01-24 03:54:00,0.0
13332,0.104,0.0,241.58,0.4,2007-08-19 11:40:00,0.0
13333,0.292,0.114,241.74,1.2,2009-06-09 17:51:00,1.0
13334,3.12,0.182,239.44,13.0,2008-09-20 07:37:00,19.0
13335,1.09,0.202,236.99,4.6,2007-06-05 06:48:00,1.0
13336,0.55,0.304,245.35,2.6,2010-08-10 22:56:00,2.0
13337,0.94,0.274,240.76,4.0,2009-08-24 09:48:00,13.0
13338,0.294,0.072,246.37,1.2,2009-01-28 05:05:00,0.0
13339,1.926,0.246,240.61,8.0,2008-09-27 23:18:00,0.0
13340,1.354,0.682,243.12,6.6,2009-06-11 15:54:00,0.0
13341,1.378,0.074,240.06,5.6,2010-11-26 13:51:00,18.0
13342,1.354,0.198,237.35,5.6,2008-07-21 09:38:00,18.0
13343,0.118,0.0,232.53,0.6,2007-07-19 11:40:00,0.0
13344,0.648,0.276,243.26,2.8,2010-10-20 14:49:00,2.0
13345,0.366,0.108,249.44,1.6,2010-05-11 02:45:00,2.0
13346,1.458,0.162,243.0,6.0,2009-04-22 14:12:00,18.0
13348,0.254,0.13,243.21,1.2,2008-06-18 16:00:00,0.0
13349,1.708,0.214,242.87,7.0,2008-10-11 23:10:00,0.0
13350,1.692,0.312,240.27,7.2,2010-06-23 22:35:00,2.0
13351,2.644,0.268,239.1,11.0,2007-08-20 18:42:00,37.0
13352,1.572,0.338,244.05,6.6,2008-06-03 04:23:00,1.0
13353,1.706,0.094,242.62,7.0,2009-01-28 10:24:00,18.0
13354,0.124,0.0,235.35,0.6,2007-07-25 17:27:00,0.0
13355,1.362,0.0,244.2,5.6,2008-04-13 13:38:00,19.0
13356,2.126,0.054,239.42,8.8,2009-06-10 20:51:00,0.0
13357,0.256,0.0,245.16,1.0,2008-11-04 14:06:00,0.0
13358,0.328,0.048,243.34,1.6,2008-01-28 04:28:00,0.0
13359,0.46,0.24,243.51,2.2,2010-11-03 02:53:00,1.0
13360,0.338,0.144,241.88,1.6,2007-01-19 00:47:00,0.0
13361,1.328,0.058,240.37,5.4,2009-04-09 10:04:00,19.0
13362,0.352,0.354,241.05,2.0,2007-06-20 17:14:00,1.0
13363,0.316,0.108,240.48,1.4,2009-05-22 11:34:00,2.0
13364,0.366,0.202,238.4,1.8,2010-02-07 10:22:00,2.0
13365,0.43,0.092,243.05,1.8,2008-01-22 01:51:00,0.0
13366,1.048,0.0,246.15,4.2,2010-07-03 22:32:00,0.0
13367,2.272,0.352,243.04,9.8,2010-04-14 10:26:00,20.0
13368,3.324,0.17,240.62,14.0,2009-12-12 18:45:00,36.0
13369,1.302,0.0,242.06,5.4,2009-10-28 04:30:00,19.0
13370,0.488,0.09,236.22,2.0,2007-03-08 02:38:00,0.0
13371,0.38,0.28,243.44,2.0,2010-08-15 12:34:00,1.0
13372,0.336,0.084,242.88,1.4,2009-10-21 01:15:00,1.0
13373,1.966,0.12,238.11,8.2,2010-06-29 10:35:00,18.0
13374,0.4,0.05,240.98,1.6,2009-08-19 11:24:00,3.0
13375,3.212,0.226,239.33,13.6,2007-01-23 19:23:00,0.0
13376,1.664,0.058,236.62,7.0,2008-02-23 22:12:00,17.0
13377,2.034,0.13,240.54,8.4,2010-12-02 20:56:00,19.0
13378,0.26,0.0,242.55,1.0,2007-10-21 10:55:00,0.0
13379,3.646,0.202,238.5,15.2,2007-12-23 20:22:00,18.0
13380,0.304,0.226,237.11,1.6,2007-03-08 18:22:00,0.0
13382,0.294,0.0,240.77,1.2,2010-02-14 22:55:00,0.0
13383,0.58,0.234,239.57,2.6,2010-05-27 22:39:00,0.0
13384,0.704,0.37,240.67,3.2,2009-04-10 16:53:00,2.0
13385,0.258,0.052,246.41,1.0,2010-02-20 05:08:00,1.0
13386,0.472,0.116,246.68,2.0,2009-08-02 14:57:00,0.0
13387,0.27,0.0,248.72,1.2,2010-07-01 03:17:00,0.0
13388,2.732,0.0,241.14,11.2,2009-01-21 07:35:00,18.0
13389,1.336,0.0,238.56,5.6,2008-04-03 22:02:00,17.0
13390,1.462,0.08,243.16,6.0,2009-06-09 13:24:00,20.0
13391,1.464,0.118,238.44,6.0,2007-10-02 14:10:00,19.0
13392,0.292,0.19,241.21,1.4,2008-07-19 20:46:00,1.0
13393,0.242,0.054,234.26,1.0,2007-08-06 06:58:00,1.0
13394,2.066,0.324,242.4,8.6,2009-01-06 20:33:00,22.0
13395,0.44,0.242,242.93,2.0,2009-11-25 03:06:00,2.0
13396,0.314,0.126,241.73,1.4,2007-02-25 02:20:00,0.0
13397,0.286,0.0,241.5,1.6,2007-04-23 05:24:00,0.0
13398,0.736,0.162,237.36,3.4,2008-07-07 01:36:00,8.0
13399,3.076,0.13,234.47,13.4,2008-03-01 20:16:00,17.0
13400,0.318,0.114,240.1,1.6,2008-06-17 11:22:00,1.0
13401,0.876,0.124,240.92,3.6,2010-04-18 03:57:00,12.0
13402,2.798,0.148,239.87,11.6,2010-10-30 22:00:00,19.0
13403,0.262,0.112,240.35,1.2,2008-03-09 01:14:00,1.0
13405,1.382,0.0,238.87,5.8,2007-10-20 17:33:00,17.0
13406,0.21,0.0,244.25,0.8,2007-03-23 04:21:00,0.0
13407,1.012,0.054,241.01,4.2,2010-03-02 18:54:00,0.0
13408,0.432,0.252,245.45,2.0,2010-11-03 03:36:00,1.0
13409,0.306,0.084,244.47,1.2,2008-07-01 14:28:00,0.0
13410,1.266,0.0,235.97,5.2,2010-04-05 12:12:00,18.0
13411,3.132,0.0,240.1,13.0,2008-08-02 23:39:00,18.0
13412,0.824,0.236,244.5,3.4,2010-01-15 22:22:00,3.0
13413,3.372,0.29,238.91,14.4,2010-01-30 19:03:00,21.0
13414,0.238,0.124,241.14,1.0,2008-06-20 17:20:00,1.0
13415,1.17,0.0,237.1,4.8,2008-06-25 12:37:00,18.0
